policy_id,customer_id,product_id,year,premium,interest_rate,age,income,risk_score,retirement_horizon,product_type,risk_level,avg_return,fee_percent,liquidity
1275,77,2,2021,14325.527187716483,0.25,46,82493.91713593793,7,27,variable,high,0.07,0.025,high
1276,288,2,2020,38015.284078321856,0.25,41,38097.87896128798,4,36,variable,high,0.07,0.025,high
1277,47,1,2016,40221.741000873786,0.5,74,36956.61240959962,3,28,fixed,low,0.03,0.01,low
1278,622,1,2022,38311.77135565887,3.0,43,20000.0,6,1,fixed,low,0.03,0.01,low
1279,200,2,2023,18070.186322393103,5.0,39,62425.09366207863,2,32,variable,high,0.07,0.025,high
1280,427,2,2021,2178.849180151712,0.25,36,64992.68951577977,8,37,variable,high,0.07,0.025,high
1281,210,2,2018,2000.0,2.0,51,84644.27912679539,2,12,variable,high,0.07,0.025,high
1282,888,2,2015,13859.618384505888,0.25,56,64030.88003598843,3,4,variable,high,0.07,0.025,high
1283,420,3,2018,18019.2636985064,2.0,52,56962.932765470134,7,22,indexed,medium,0.05,0.015,medium
1284,154,2,2018,33006.25401055958,2.0,56,93871.01581430712,1,33,variable,high,0.07,0.025,high
1285,522,2,2022,28678.05459542446,3.0,73,60695.51937586881,6,3,variable,high,0.07,0.025,high
1286,415,2,2018,22274.050789916208,2.0,70,66251.24346915486,1,26,variable,high,0.07,0.025,high
1287,353,2,2018,11101.552290588583,2.0,36,72194.67135699664,4,11,variable,high,0.07,0.025,high
1288,157,3,2016,10392.204417551098,0.5,50,63140.88494417343,1,12,indexed,medium,0.05,0.015,medium
1289,261,1,2024,22541.276870714355,5.25,32,62247.24253851608,1,16,fixed,low,0.03,0.01,low
1290,77,1,2021,26970.509788397267,0.25,46,82493.91713593793,7,27,fixed,low,0.03,0.01,low
1291,769,1,2018,23918.812622455844,2.0,54,76336.77419264504,6,15,fixed,low,0.03,0.01,low
1292,983,1,2020,9654.020403933451,0.25,66,56006.671477252035,7,35,fixed,low,0.03,0.01,low
1293,488,1,2017,26506.67628792086,1.0,73,73615.31497311134,1,22,fixed,low,0.03,0.01,low
1294,131,3,2021,24259.109671014114,0.25,56,20000.0,6,25,indexed,medium,0.05,0.015,medium
1295,579,1,2020,9293.335938098217,0.25,37,47330.44015126155,3,29,fixed,low,0.03,0.01,low
1296,455,3,2017,12156.790296997442,1.0,27,28949.720154275594,5,13,indexed,medium,0.05,0.015,medium
1297,740,3,2018,26884.959745615666,2.0,27,76715.08027715003,5,11,indexed,medium,0.05,0.015,medium
1298,163,1,2024,17654.92464854109,5.25,48,53426.75969675408,4,13,fixed,low,0.03,0.01,low
1299,15,1,2019,35891.47301636457,2.5,56,51592.82557094024,7,4,fixed,low,0.03,0.01,low
1300,232,1,2023,25011.292760645763,5.0,41,74899.82839228165,1,12,fixed,low,0.03,0.01,low
1301,195,2,2020,15133.688118107308,0.25,36,44695.55267990615,2,25,variable,high,0.07,0.025,high
1302,861,3,2018,19897.943996090675,2.0,46,35292.73946655095,5,22,indexed,medium,0.05,0.015,medium
1303,542,1,2021,20633.83392637718,0.25,63,35056.08791413139,6,1,fixed,low,0.03,0.01,low
1304,359,2,2016,12716.096867582899,0.5,51,39406.675434411125,1,2,variable,high,0.07,0.025,high
1305,850,3,2018,10874.118018223735,2.0,37,63324.68263976243,5,31,indexed,medium,0.05,0.015,medium
1306,331,2,2019,27013.898938094993,2.5,41,38881.48372978313,4,4,variable,high,0.07,0.025,high
1307,427,2,2018,28452.732970420955,2.0,36,64992.68951577977,8,37,variable,high,0.07,0.025,high
1308,497,1,2018,26037.814695529585,2.0,49,67466.48288995525,6,35,fixed,low,0.03,0.01,low
1309,828,3,2023,35153.18094323802,5.0,40,80150.14789653305,2,28,indexed,medium,0.05,0.015,medium
1310,486,2,2016,14582.267639883981,0.5,49,81955.44041943266,5,1,variable,high,0.07,0.025,high
1311,808,3,2020,36742.7076607113,0.25,26,35589.51650563908,7,36,indexed,medium,0.05,0.015,medium
1312,449,1,2022,10990.788814458472,3.0,33,56990.71200353853,2,15,fixed,low,0.03,0.01,low
1313,413,3,2022,9873.144366315071,3.0,65,75602.52011747636,3,36,indexed,medium,0.05,0.015,medium
1314,330,2,2021,2400.4111785074965,0.25,72,77013.55274948478,4,35,variable,high,0.07,0.025,high
1315,732,2,2024,15542.04686173183,5.25,46,74721.57632684546,9,8,variable,high,0.07,0.025,high
1316,889,3,2018,14962.776631705463,2.0,28,44719.084368123134,8,12,indexed,medium,0.05,0.015,medium
1317,991,2,2021,25259.372802546502,0.25,40,39072.79069743589,8,39,variable,high,0.07,0.025,high
1318,147,2,2024,22438.909416204508,5.25,54,44613.799510161305,6,23,variable,high,0.07,0.025,high
1319,259,2,2020,8070.266289808633,0.25,62,50754.85439838297,8,9,variable,high,0.07,0.025,high
1320,292,1,2020,16072.737615741824,0.25,39,93169.70083936161,6,11,fixed,low,0.03,0.01,low
1321,811,1,2016,16285.379789123146,0.5,51,55497.99600482459,1,25,fixed,low,0.03,0.01,low
1322,143,2,2022,2240.177530381072,3.0,35,55951.960227373114,4,35,variable,high,0.07,0.025,high
1323,993,3,2022,10190.532729866305,3.0,46,43506.002792864165,6,2,indexed,medium,0.05,0.015,medium
1324,937,1,2021,12291.863693859106,0.25,31,40982.754290666235,5,30,fixed,low,0.03,0.01,low
1325,747,3,2023,34336.25019820946,5.0,73,61417.8130564413,2,36,indexed,medium,0.05,0.015,medium
1326,627,2,2022,21914.507159573524,3.0,41,82257.40281536993,1,17,variable,high,0.07,0.025,high
1327,365,2,2023,26621.687539474995,5.0,35,63555.6970765792,6,21,variable,high,0.07,0.025,high
1328,90,3,2023,5013.645028507881,5.0,40,84044.77560831347,7,20,indexed,medium,0.05,0.015,medium
1329,720,1,2020,31942.144830139918,0.25,41,81688.59154768792,9,17,fixed,low,0.03,0.01,low
1330,164,3,2016,33011.02063024093,0.5,47,20479.991045583323,2,36,indexed,medium,0.05,0.015,medium
1331,481,3,2021,2000.0,0.25,49,43150.05017266598,7,12,indexed,medium,0.05,0.015,medium
1332,84,2,2017,12946.832760841517,1.0,41,29935.56131174277,6,34,variable,high,0.07,0.025,high
1333,77,1,2021,24957.655730155104,0.25,46,82493.91713593793,7,27,fixed,low,0.03,0.01,low
1334,673,3,2023,26443.88453538182,5.0,63,26724.93609936016,9,34,indexed,medium,0.05,0.015,medium
1335,517,1,2024,13215.052695127782,5.25,27,79214.0428143839,4,38,fixed,low,0.03,0.01,low
1336,485,2,2024,16945.00536946347,5.25,45,43207.594534899035,1,6,variable,high,0.07,0.025,high
1337,590,1,2016,14026.18938954857,0.5,71,63223.32338940089,2,32,fixed,low,0.03,0.01,low
1338,603,2,2020,21104.180469461196,0.25,49,63758.63304542298,5,34,variable,high,0.07,0.025,high
1339,599,1,2020,31971.785314619126,0.25,29,70789.07884712263,7,7,fixed,low,0.03,0.01,low
1340,782,3,2023,12289.578428587953,5.0,46,70225.06557079148,2,26,indexed,medium,0.05,0.015,medium
1341,104,2,2023,30008.20497768414,5.0,55,74980.87889052078,7,28,variable,high,0.07,0.025,high
1342,452,3,2019,12183.279276531124,2.5,64,54378.64724117268,2,18,indexed,medium,0.05,0.015,medium
1343,487,2,2019,11523.727875031158,2.5,44,50530.757536489014,9,6,variable,high,0.07,0.025,high
1344,339,1,2023,28185.946183432134,5.0,47,43453.02000719294,6,24,fixed,low,0.03,0.01,low
1345,687,1,2022,29219.363780076168,3.0,74,51984.207100410196,8,12,fixed,low,0.03,0.01,low
1346,566,2,2021,28514.099367626543,0.25,45,109789.22162521388,2,31,variable,high,0.07,0.025,high
1347,900,2,2022,6842.025917818588,3.0,68,93306.18092120183,3,13,variable,high,0.07,0.025,high
1348,478,2,2020,15340.490219279493,0.25,72,102699.2587935879,2,6,variable,high,0.07,0.025,high
1349,723,1,2017,28229.885920033215,1.0,28,102246.91776580576,3,14,fixed,low,0.03,0.01,low
1350,607,2,2021,20415.418405638946,0.25,29,28599.534138409268,1,19,variable,high,0.07,0.025,high
1351,223,2,2022,9263.071538025359,3.0,42,49699.83447288616,7,29,variable,high,0.07,0.025,high
1352,9,3,2022,24583.179391254416,3.0,66,90587.3361669629,1,28,indexed,medium,0.05,0.015,medium
1353,53,2,2015,12851.927410085296,0.25,39,49194.93993328465,1,30,variable,high,0.07,0.025,high
1354,77,3,2021,37945.24848392212,0.25,46,82493.91713593793,7,27,indexed,medium,0.05,0.015,medium
1355,718,3,2017,35448.41462418259,1.0,35,133154.03607998148,7,31,indexed,medium,0.05,0.015,medium
1356,503,3,2016,26040.974263555672,0.5,67,62550.84788741021,1,12,indexed,medium,0.05,0.015,medium
1357,316,1,2016,33610.06704769774,0.5,54,40527.55980768746,7,37,fixed,low,0.03,0.01,low
1358,814,3,2022,20647.913501233812,3.0,31,66473.968840298,1,16,indexed,medium,0.05,0.015,medium
1359,822,2,2023,27654.374943750157,5.0,41,81211.84671964734,8,32,variable,high,0.07,0.025,high
1360,842,1,2017,34777.20295302075,1.0,61,93419.83430577221,8,2,fixed,low,0.03,0.01,low
1361,624,1,2017,22454.98681794313,1.0,71,52398.02872979355,2,39,fixed,low,0.03,0.01,low
1362,863,1,2020,17448.128284857165,0.25,40,66291.0434107354,3,36,fixed,low,0.03,0.01,low
1363,165,1,2024,2953.780418228842,5.25,46,31341.21758628972,4,25,fixed,low,0.03,0.01,low
1364,279,1,2015,19168.66474278506,0.25,46,46653.84665291236,3,20,fixed,low,0.03,0.01,low
1365,27,1,2020,28234.231845623115,0.25,49,67475.3685618699,5,3,fixed,low,0.03,0.01,low
1366,70,1,2017,29456.334275676298,1.0,60,84129.60310830109,9,34,fixed,low,0.03,0.01,low
1367,218,3,2018,25043.6506571841,2.0,62,71500.66070218036,4,16,indexed,medium,0.05,0.015,medium
1368,962,2,2023,14587.009050377601,5.0,74,61224.2474278951,1,15,variable,high,0.07,0.025,high
1369,365,2,2017,2000.0,1.0,35,63555.6970765792,6,21,variable,high,0.07,0.025,high
1370,701,3,2015,15047.84901995265,0.25,53,62749.5269028229,6,4,indexed,medium,0.05,0.015,medium
1371,845,3,2017,16956.551289460487,1.0,39,51707.685004460545,7,29,indexed,medium,0.05,0.015,medium
1372,947,1,2021,16870.71032809986,0.25,56,36958.76679470122,1,24,fixed,low,0.03,0.01,low
1373,306,1,2021,26185.563569779246,0.25,37,90459.61103819909,5,16,fixed,low,0.03,0.01,low
1374,124,3,2019,39856.7641101484,2.5,68,58732.53664736027,8,8,indexed,medium,0.05,0.015,medium
1375,19,1,2015,21235.29201841093,0.25,42,74335.97595979,7,38,fixed,low,0.03,0.01,low
1376,257,2,2022,17832.682108435383,3.0,46,89329.114523148,4,5,variable,high,0.07,0.025,high
1377,296,2,2024,17407.781869959075,5.25,32,35570.09873866869,5,36,variable,high,0.07,0.025,high
1378,928,1,2022,21243.847669077142,3.0,70,49748.646851114194,7,16,fixed,low,0.03,0.01,low
1379,22,1,2024,11717.06239651601,5.25,45,66224.3179590298,4,3,fixed,low,0.03,0.01,low
1380,880,1,2024,21201.98558746055,5.25,63,33476.03688714231,8,30,fixed,low,0.03,0.01,low
1381,989,2,2024,24508.123363317998,5.25,71,84658.42190094493,2,3,variable,high,0.07,0.025,high
1382,450,1,2016,22096.86063574488,0.5,50,73353.21585293846,2,22,fixed,low,0.03,0.01,low
1383,552,3,2024,24575.41934004781,5.25,71,69187.80832655707,6,4,indexed,medium,0.05,0.015,medium
1384,550,1,2017,24337.476093485355,1.0,55,40484.50985218091,5,21,fixed,low,0.03,0.01,low
1385,48,3,2018,2281.0331775355626,2.0,44,63560.61469358745,6,21,indexed,medium,0.05,0.015,medium
1386,695,1,2015,26368.701583954033,0.25,29,47719.827858571894,1,18,fixed,low,0.03,0.01,low
1387,587,1,2018,13289.851543375464,2.0,59,85860.46556429403,7,14,fixed,low,0.03,0.01,low
1388,721,2,2019,9041.60836996042,2.5,56,39541.08959533009,5,34,variable,high,0.07,0.025,high
1389,183,3,2017,8955.481721450038,1.0,25,67210.30429888995,3,8,indexed,medium,0.05,0.015,medium
1390,435,3,2024,24335.416104725293,5.25,51,64608.77775421007,1,17,indexed,medium,0.05,0.015,medium
1391,107,3,2016,17774.25072775147,0.5,55,94546.07850123916,6,15,indexed,medium,0.05,0.015,medium
1392,188,2,2020,3180.3121601458915,0.25,58,54707.705932557416,5,13,variable,high,0.07,0.025,high
1393,776,3,2022,24780.378151922836,3.0,34,72217.95347801594,6,20,indexed,medium,0.05,0.015,medium
1394,86,2,2021,5603.918692011726,0.25,40,63910.18300314913,4,23,variable,high,0.07,0.025,high
1395,836,1,2015,21398.213585182108,0.25,47,46110.342482755645,8,14,fixed,low,0.03,0.01,low
1396,843,1,2018,22384.989256730543,2.0,53,68473.6719925431,5,11,fixed,low,0.03,0.01,low
1397,456,3,2017,28855.770816950448,1.0,48,77955.15797430312,4,33,indexed,medium,0.05,0.015,medium
1398,137,1,2020,37816.84786466851,0.25,64,49601.335310149196,8,14,fixed,low,0.03,0.01,low
1399,858,1,2023,6353.236740994584,5.0,30,44417.6405927464,9,31,fixed,low,0.03,0.01,low
1400,898,3,2023,19475.261439369504,5.0,28,67881.43420226927,4,24,indexed,medium,0.05,0.015,medium
1401,336,1,2021,17236.647049557825,0.25,34,69690.4069095603,7,19,fixed,low,0.03,0.01,low
1402,607,3,2023,24337.496859609622,5.0,29,28599.534138409268,1,19,indexed,medium,0.05,0.015,medium
1403,838,3,2022,22156.687709336187,3.0,38,60735.1645309886,2,12,indexed,medium,0.05,0.015,medium
1404,757,1,2019,16474.537572633802,2.5,54,40016.005889979475,3,30,fixed,low,0.03,0.01,low
1405,469,1,2023,15590.978113891444,5.0,58,57166.60429286792,3,29,fixed,low,0.03,0.01,low
1406,602,1,2021,8835.491448159524,0.25,47,73642.71933491163,5,22,fixed,low,0.03,0.01,low
1407,571,1,2019,29878.61582406509,2.5,59,55297.47334901777,4,24,fixed,low,0.03,0.01,low
1408,403,1,2022,24592.041815995293,3.0,61,47440.34827034724,5,37,fixed,low,0.03,0.01,low
1409,540,2,2021,29177.681977951375,0.25,68,57780.2605645653,9,5,variable,high,0.07,0.025,high
1410,72,1,2023,16896.038635244862,5.0,35,40144.696484963584,3,37,fixed,low,0.03,0.01,low
1411,782,2,2024,13431.645313055695,5.25,46,70225.06557079148,2,26,variable,high,0.07,0.025,high
1412,24,3,2015,9216.849333707722,0.25,29,57355.13891753234,4,20,indexed,medium,0.05,0.015,medium
1413,624,1,2023,23589.175837406594,5.0,71,52398.02872979355,2,39,fixed,low,0.03,0.01,low
1414,812,1,2021,9602.067754717653,0.25,39,43152.58388545313,9,2,fixed,low,0.03,0.01,low
1415,485,1,2015,38486.6306896655,0.25,45,43207.594534899035,1,6,fixed,low,0.03,0.01,low
1416,56,3,2015,6923.574189065595,0.25,44,58751.76921728769,6,37,indexed,medium,0.05,0.015,medium
1417,986,2,2019,22736.601192125017,2.5,37,57477.920613605704,6,30,variable,high,0.07,0.025,high
1418,223,2,2022,35668.547072137866,3.0,42,49699.83447288616,7,29,variable,high,0.07,0.025,high
1419,632,1,2023,25990.897592638088,5.0,59,64437.67017544199,6,2,fixed,low,0.03,0.01,low
1420,179,1,2020,21756.737124917792,0.25,68,67973.90367244475,1,12,fixed,low,0.03,0.01,low
1421,800,1,2024,10315.163530381044,5.25,71,49845.53773393718,1,11,fixed,low,0.03,0.01,low
1422,434,1,2022,6182.308114322961,3.0,68,63378.452466645496,3,36,fixed,low,0.03,0.01,low
1423,937,3,2020,27700.501089175857,0.25,31,40982.754290666235,5,30,indexed,medium,0.05,0.015,medium
1424,450,1,2020,35061.47240774946,0.25,50,73353.21585293846,2,22,fixed,low,0.03,0.01,low
1425,793,3,2018,15611.500095218285,2.0,42,29413.033589732822,4,19,indexed,medium,0.05,0.015,medium
1426,884,1,2019,8609.38492383649,2.5,71,42142.907182445386,2,4,fixed,low,0.03,0.01,low
1427,492,2,2016,2000.0,0.5,62,117684.64553147292,2,26,variable,high,0.07,0.025,high
1428,189,2,2017,10192.351563374623,1.0,33,92367.62657695671,8,21,variable,high,0.07,0.025,high
1429,578,1,2017,18863.4315750096,1.0,50,41122.70819154306,9,35,fixed,low,0.03,0.01,low
1430,810,1,2019,35991.232408367345,2.5,51,95012.21502461872,1,13,fixed,low,0.03,0.01,low
1431,961,3,2019,26731.336922329683,2.5,64,38677.334570533785,7,16,indexed,medium,0.05,0.015,medium
1432,420,1,2020,23050.85404706753,0.25,52,56962.932765470134,7,22,fixed,low,0.03,0.01,low
1433,249,1,2019,15998.80338698869,2.5,52,62762.63412805442,7,26,fixed,low,0.03,0.01,low
1434,588,1,2020,14168.342827440436,0.25,70,60289.80394639582,8,12,fixed,low,0.03,0.01,low
1435,649,2,2022,34056.47597507964,3.0,61,34185.64960423176,9,9,variable,high,0.07,0.025,high
1436,164,3,2016,22007.385407583894,0.5,47,20479.991045583323,2,36,indexed,medium,0.05,0.015,medium
1437,745,2,2018,2000.0,2.0,57,41043.70489743107,6,1,variable,high,0.07,0.025,high
1438,255,3,2020,13264.603521027571,0.25,58,53531.38140901962,3,6,indexed,medium,0.05,0.015,medium
1439,476,2,2019,11417.839682283733,2.5,28,57158.202498206694,3,10,variable,high,0.07,0.025,high
1440,806,1,2015,14537.359908225351,0.25,28,86416.95812441414,3,31,fixed,low,0.03,0.01,low
1441,417,2,2023,25629.10660285085,5.0,59,68734.87081566964,5,22,variable,high,0.07,0.025,high
1442,170,2,2017,18925.551182057505,1.0,70,73696.8547466315,8,31,variable,high,0.07,0.025,high
1443,317,3,2016,19231.34592996338,0.5,63,76724.45873643059,6,24,indexed,medium,0.05,0.015,medium
1444,174,3,2023,33134.73161325237,5.0,34,83564.56185765124,7,15,indexed,medium,0.05,0.015,medium
1445,470,2,2021,13035.389102133115,0.25,47,34811.34779124873,7,17,variable,high,0.07,0.025,high
1446,345,3,2019,38641.995258873496,2.5,68,100236.51992885253,9,11,indexed,medium,0.05,0.015,medium
1447,445,3,2020,13286.924086289138,0.25,58,25212.247776884098,4,25,indexed,medium,0.05,0.015,medium
1448,18,3,2018,20891.981966125713,2.0,51,85633.18433567799,6,7,indexed,medium,0.05,0.015,medium
1449,70,3,2015,17187.96404597233,0.25,60,84129.60310830109,9,34,indexed,medium,0.05,0.015,medium
1450,338,3,2018,21234.19133500961,2.0,55,76775.24287818461,8,39,indexed,medium,0.05,0.015,medium
1451,628,2,2023,24445.919950731288,5.0,59,64769.61622727862,7,26,variable,high,0.07,0.025,high
1452,592,3,2015,24338.352400888765,0.25,39,20000.0,9,32,indexed,medium,0.05,0.015,medium
1453,527,1,2024,12468.8266937942,5.25,61,26010.05142643112,2,38,fixed,low,0.03,0.01,low
1454,688,2,2017,8770.853225524294,1.0,29,110487.93075646443,7,16,variable,high,0.07,0.025,high
1455,456,2,2019,45031.71790905711,2.5,48,77955.15797430312,4,33,variable,high,0.07,0.025,high
1456,269,2,2021,15160.15660399447,0.25,73,70611.33209075469,2,11,variable,high,0.07,0.025,high
1457,631,3,2023,26992.124386719865,5.0,60,31422.855269116182,6,33,indexed,medium,0.05,0.015,medium
1458,811,1,2020,3923.586894768032,0.25,51,55497.99600482459,1,25,fixed,low,0.03,0.01,low
1459,188,3,2017,17203.87280095323,1.0,58,54707.705932557416,5,13,indexed,medium,0.05,0.015,medium
1460,569,2,2021,18728.00616017557,0.25,46,92840.48430089891,4,24,variable,high,0.07,0.025,high
1461,711,2,2018,24728.150699278325,2.0,61,98156.1757796256,8,1,variable,high,0.07,0.025,high
1462,529,2,2017,2000.0,1.0,62,66731.7340284456,9,15,variable,high,0.07,0.025,high
1463,434,2,2021,21661.406130783307,0.25,68,63378.452466645496,3,36,variable,high,0.07,0.025,high
1464,288,3,2021,8502.58544632107,0.25,41,38097.87896128798,4,36,indexed,medium,0.05,0.015,medium
1465,918,1,2018,23243.45711194924,2.0,56,51996.12997971255,7,16,fixed,low,0.03,0.01,low
1466,567,1,2021,9636.708031618371,0.25,39,53228.400385220906,2,13,fixed,low,0.03,0.01,low
1467,499,2,2016,11445.173040744186,0.5,48,75234.5425881535,4,36,variable,high,0.07,0.025,high
1468,441,1,2015,17263.72389606732,0.25,48,70782.88235900301,5,28,fixed,low,0.03,0.01,low
1469,781,2,2016,9476.705303968047,0.5,45,75308.98476864552,4,34,variable,high,0.07,0.025,high
1470,303,2,2018,15244.655532646451,2.0,32,39150.767661375285,4,18,variable,high,0.07,0.025,high
1471,87,1,2022,8066.242314566847,3.0,70,38858.85664568448,8,35,fixed,low,0.03,0.01,low
1472,830,2,2017,2000.0,1.0,52,43513.53975874243,1,1,variable,high,0.07,0.025,high
1473,438,1,2024,30179.570524293595,5.25,40,86631.760649754,6,16,fixed,low,0.03,0.01,low
1474,541,2,2020,7039.513071760717,0.25,36,47646.45022476806,2,11,variable,high,0.07,0.025,high
1475,22,1,2020,18213.191123920165,0.25,45,66224.3179590298,4,3,fixed,low,0.03,0.01,low
1476,833,2,2023,27528.910814937848,5.0,36,63661.204407457415,3,35,variable,high,0.07,0.025,high
1477,797,1,2023,13850.558974839569,5.0,30,83860.77169189416,9,16,fixed,low,0.03,0.01,low
1478,560,2,2018,11748.341002544621,2.0,61,37953.81051517416,6,24,variable,high,0.07,0.025,high
1479,517,2,2023,22262.380886674215,5.0,27,79214.0428143839,4,38,variable,high,0.07,0.025,high
1480,762,2,2020,31179.33822727152,0.25,72,39831.601381376204,3,2,variable,high,0.07,0.025,high
1481,675,1,2016,8306.84734913531,0.5,26,48668.65610942061,5,14,fixed,low,0.03,0.01,low
1482,503,3,2024,18498.52167982561,5.25,67,62550.84788741021,1,12,indexed,medium,0.05,0.015,medium
1483,714,2,2020,2675.0540503267257,0.25,30,81886.79572805308,7,5,variable,high,0.07,0.025,high
1484,467,2,2016,16067.9899631781,0.5,50,34264.774106945275,4,12,variable,high,0.07,0.025,high
1485,101,1,2022,20342.046845380755,3.0,66,37927.242575012046,9,8,fixed,low,0.03,0.01,low
1486,583,2,2018,11453.753582449343,2.0,72,75939.9172744455,3,28,variable,high,0.07,0.025,high
